recall,precision
0.9944968553459119,0.1645635488487056
0.9944968553459119,0.16458495966692688
0.9944968553459119,0.1646063760572544
0.9944968553459119,0.16464922556293116
0.9944968553459119,0.16467065868263472
0.9944968553459119,0.16469209738315324
0.9944968553459119,0.16471354166666666
0.9944968553459119,0.16473499153535617
0.9944968553459119,0.16475644699140402
0.9944968553459119,0.16477790803699363
0.9944968553459119,0.16479937467430952
0.9944968553459119,0.16482084690553747
0.9944968553459119,0.16484232473286423
0.9944968553459119,0.1648638081584778
0.9944968553459119,0.16488529718456726
0.9944968553459119,0.1649067918133229
0.9944968553459119,0.16492829204693613
0.9944968553459119,0.16494979788759942
0.9937106918238994,0.16484089723526343
0.9937106918238994,0.16486239728707447
0.9937106918238994,0.16488390294808244
0.9937106918238994,0.16490541422048272
0.9937106918238994,0.1649269311064718
0.9937106918238994,0.16494845360824742
0.9937106918238994,0.16496998172800836
0.9937106918238994,0.16499151546795457
0.9937106918238994,0.1650130548302872
0.9937106918238994,0.1650345998172085
0.9937106918238994,0.16505615043092192
0.9937106918238994,0.16507770667363197
0.9937106918238994,0.16509926854754442
0.9937106918238994,0.1651208360548661
0.9937106918238994,0.16514240919780507
0.9937106918238994,0.1651639879785705
0.9937106918238994,0.1651855723993727
0.9937106918238994,0.1652071624624232
0.9937106918238994,0.16522875816993465
0.9937106918238994,0.1652503595241208
0.9937106918238994,0.16527196652719664
0.9937106918238994,0.16529357918137833
0.9937106918238994,0.16531519748888307
0.9937106918238994,0.16533682145192938
0.9937106918238994,0.16535845107273678
0.9937106918238994,0.1653800863535261
0.9937106918238994,0.16540172729651922
0.9937106918238994,0.16542337390393927
0.9937106918238994,0.16544502617801046
0.9937106918238994,0.16546668412095825
0.9937106918238994,0.16548834773500917
0.9937106918238994,0.165510017022391
0.9937106918238994,0.16553169198533263
0.9937106918238994,0.16555337262606418
0.9937106918238994,0.16557505894681687
0.9937106918238994,0.16559675094982312
0.9937106918238994,0.16561844863731656
0.9937106918238994,0.1656401520115319
0.9937106918238994,0.16566186107470512
0.9937106918238994,0.16568357582907328
0.9937106918238994,0.16570529627687466
0.9937106918238994,0.16572702242034876
